id,geographic area name,total population,year
0500000US26051,"Gladwin County, Michigan",25324,2017
0500000US26053,"Gogebic County, Michigan",15577,2017
0500000US26055,"Grand Traverse County, Michigan",91222,2017
0500000US26057,"Gratiot County, Michigan",41319,2017
0500000US26059,"Hillsdale County, Michigan",45909,2017
0500000US26061,"Houghton County, Michigan",36333,2017
0500000US26063,"Huron County, Michigan",31750,2017
0500000US26065,"Ingham County, Michigan",286185,2017
0500000US26067,"Ionia County, Michigan",64147,2017
0500000US26069,"Iosco County, Michigan",25317,2017
0500000US26071,"Iron County, Michigan",11291,2017
0500000US26073,"Isabella County, Michigan",70572,2017
0500000US26075,"Jackson County, Michigan",158989,2017
0500000US26077,"Kalamazoo County, Michigan",259830,2017
0500000US26079,"Kalkaska County, Michigan",17358,2017
0500000US26081,"Kent County, Michigan",636376,2017
0500000US26083,"Keweenaw County, Michigan",2136,2017
0500000US26085,"Lake County, Michigan",11669,2017
0500000US26087,"Lapeer County, Michigan",88205,2017
0500000US26089,"Leelanau County, Michigan",21564,2017
0500000US26091,"Lenawee County, Michigan",98585,2017
0500000US26093,"Livingston County, Michigan",186946,2017
0500000US26095,"Luce County, Michigan",6406,2017
0500000US26097,"Mackinac County, Michigan",10836,2017
0500000US26099,"Macomb County, Michigan",864019,2017
0500000US26101,"Manistee County, Michigan",24432,2017
0500000US26103,"Marquette County, Michigan",67145,2017
0500000US26105,"Mason County, Michigan",28800,2017
0500000US26107,"Mecosta County, Michigan",43181,2017
0500000US26109,"Menominee County, Michigan",23389,2017
0500000US26111,"Midland County, Michigan",83489,2017
0500000US26113,"Missaukee County, Michigan",14982,2017
0500000US26115,"Monroe County, Michigan",149619,2017
0500000US26117,"Montcalm County, Michigan",62956,2017
0500000US26119,"Montmorency County, Michigan",9290,2017
0500000US26121,"Muskegon County, Michigan",172707,2017
0500000US26123,"Newaygo County, Michigan",47899,2017
0500000US26125,"Oakland County, Michigan",1241860,2017
0500000US26127,"Oceana County, Michigan",26317,2017
0500000US26129,"Ogemaw County, Michigan",20979,2017
0500000US26131,"Ontonagon County, Michigan",6072,2017
0500000US26133,"Osceola County, Michigan",23221,2017
0500000US26135,"Oscoda County, Michigan",8304,2017
0500000US26137,"Otsego County, Michigan",24247,2017
0500000US26139,"Ottawa County, Michigan",280243,2017
0500000US26141,"Presque Isle County, Michigan",12854,2017
0500000US26143,"Roscommon County, Michigan",23934,2017
0500000US26145,"Saginaw County, Michigan",193803,2017
0500000US26147,"St. Clair County, Michigan",159761,2017
0500000US26149,"St. Joseph County, Michigan",60890,2017
0500000US26151,"Sanilac County, Michigan",41535,2017
0500000US26153,"Schoolcraft County, Michigan",8114,2017
0500000US26155,"Shiawassee County, Michigan",68617,2017
0500000US26157,"Tuscola County, Michigan",53569,2017
0500000US26159,"Van Buren County, Michigan",75190,2017
0500000US26161,"Washtenaw County, Michigan",361509,2017
0500000US26163,"Wayne County, Michigan",1763822,2017
0500000US26165,"Wexford County, Michigan",32915,2017
0500000US27001,"Aitkin County, Minnesota",15841,2017
0500000US27003,"Anoka County, Minnesota",344861,2017
0500000US27005,"Becker County, Minnesota",33552,2017
0500000US27007,"Beltrami County, Minnesota",45847,2017
0500000US27009,"Benton County, Minnesota",39360,2017
0500000US27011,"Big Stone County, Minnesota",5039,2017
0500000US27013,"Blue Earth County, Minnesota",65767,2017
0500000US27015,"Brown County, Minnesota",25243,2017
0500000US27017,"Carlton County, Minnesota",35408,2017
0500000US27019,"Carver County, Minnesota",98799,2017
0500000US27021,"Cass County, Minnesota",28810,2017
0500000US27023,"Chippewa County, Minnesota",12040,2017
0500000US27025,"Chisago County, Minnesota",54297,2017
0500000US27027,"Clay County, Minnesota",62040,2017
0500000US27029,"Clearwater County, Minnesota",8824,2017
0500000US27031,"Cook County, Minnesota",5270,2017
0500000US27033,"Cottonwood County, Minnesota",11437,2017
0500000US27035,"Crow Wing County, Minnesota",63505,2017
0500000US27037,"Dakota County, Minnesota",414655,2017
0500000US27039,"Dodge County, Minnesota",20485,2017
0500000US27041,"Douglas County, Minnesota",36891,2017
0500000US27043,"Faribault County, Minnesota",13966,2017
0500000US27045,"Fillmore County, Minnesota",20825,2017
0500000US27047,"Freeborn County, Minnesota",30619,2017
0500000US27049,"Goodhue County, Minnesota",46138,2017
0500000US27051,"Grant County, Minnesota",5923,2017
0500000US27053,"Hennepin County, Minnesota",1224763,2017
0500000US27055,"Houston County, Minnesota",18709,2017
0500000US27057,"Hubbard County, Minnesota",20743,2017
0500000US27059,"Isanti County, Minnesota",38584,2017
0500000US27061,"Itasca County, Minnesota",45237,2017
0500000US27063,"Jackson County, Minnesota",10104,2017
0500000US27065,"Kanabec County, Minnesota",15948,2017
0500000US27067,"Kandiyohi County, Minnesota",42577,2017
0500000US27069,"Kittson County, Minnesota",4384,2017
0500000US27071,"Koochiching County, Minnesota",12776,2017
0500000US27073,"Lac qui Parle County, Minnesota",6840,2017
0500000US27075,"Lake County, Minnesota",10578,2017
0500000US27077,"Lake of the Woods County, Minnesota",3841,2017
0500000US27079,"Le Sueur County, Minnesota",27810,2017
0500000US27081,"Lincoln County, Minnesota",5724,2017
0500000US27083,"Lyon County, Minnesota",25789,2017
0500000US27085,"McLeod County, Minnesota",35816,2017
0500000US27087,"Mahnomen County, Minnesota",5500,2017
0500000US27089,"Marshall County, Minnesota",9397,2017
0500000US27091,"Martin County, Minnesota",20084,2017
0500000US27093,"Meeker County, Minnesota",23105,2017
0500000US27095,"Mille Lacs County, Minnesota",25635,2017
0500000US27097,"Morrison County, Minnesota",32880,2017
0500000US27099,"Mower County, Minnesota",39386,2017
0500000US27101,"Murray County, Minnesota",8394,2017
0500000US27103,"Nicollet County, Minnesota",33477,2017
0500000US27105,"Nobles County, Minnesota",21854,2017
0500000US27107,"Norman County, Minnesota",6589,2017
0500000US27109,"Olmsted County, Minnesota",151685,2017
0500000US27111,"Otter Tail County, Minnesota",57790,2017
0500000US27113,"Pennington County, Minnesota",14197,2017
0500000US27115,"Pine County, Minnesota",29057,2017
0500000US27117,"Pipestone County, Minnesota",9229,2017
0500000US27119,"Polk County, Minnesota",31564,2017
0500000US27121,"Pope County, Minnesota",10932,2017
0500000US27123,"Ramsey County, Minnesota",537893,2017
0500000US27125,"Red Lake County, Minnesota",4017,2017
0500000US27127,"Redwood County, Minnesota",15430,2017
0500000US27129,"Renville County, Minnesota",14798,2017
0500000US27131,"Rice County, Minnesota",65251,2017
0500000US27133,"Rock County, Minnesota",9433,2017
0500000US27135,"Roseau County, Minnesota",15537,2017
0500000US27137,"St. Louis County, Minnesota",200294,2017
0500000US27139,"Scott County, Minnesota",141463,2017
0500000US27141,"Sherburne County, Minnesota",92024,2017
0500000US27143,"Sibley County, Minnesota",14888,2017
0500000US27145,"Stearns County, Minnesota",155300,2017
0500000US27147,"Steele County, Minnesota",36612,2017
0500000US27149,"Stevens County, Minnesota",9759,2017
0500000US27151,"Swift County, Minnesota",9448,2017
0500000US27153,"Todd County, Minnesota",24423,2017
0500000US27155,"Traverse County, Minnesota",3357,2017
0500000US27157,"Wabasha County, Minnesota",21490,2017
0500000US27159,"Wadena County, Minnesota",13626,2017
0500000US27161,"Waseca County, Minnesota",18898,2017
0500000US27163,"Washington County, Minnesota",250979,2017
0500000US27165,"Watonwan County, Minnesota",10936,2017
0500000US27167,"Wilkin County, Minnesota",6398,2017
0500000US27169,"Winona County, Minnesota",50992,2017
0500000US27171,"Wright County, Minnesota",131130,2017
0500000US27173,"Yellow Medicine County, Minnesota",9930,2017
0500000US28001,"Adams County, Mississippi",31583,2017
0500000US28003,"Alcorn County, Mississippi",37242,2017
0500000US28005,"Amite County, Mississippi",12574,2017
0500000US28007,"Attala County, Mississippi",18731,2017
0500000US28009,"Benton County, Mississippi",8306,2017
0500000US28011,"Bolivar County, Mississippi",33121,2017
0500000US28013,"Calhoun County, Mississippi",14617,2017
0500000US28015,"Carroll County, Mississippi",10221,2017
0500000US28017,"Chickasaw County, Mississippi",17305,2017
0500000US28019,"Choctaw County, Mississippi",8360,2017
0500000US28021,"Claiborne County, Mississippi",9106,2017
0500000US28023,"Clarke County, Mississippi",16089,2017
0500000US28025,"Clay County, Mississippi",19990,2017
0500000US28027,"Coahoma County, Mississippi",24296,2017
0500000US28029,"Copiah County, Mississippi",28748,2017
0500000US28031,"Covington County, Mississippi",19172,2017
0500000US28033,"DeSoto County, Mississippi",173267,2017
0500000US28035,"Forrest County, Mississippi",75835,2017
0500000US28037,"Franklin County, Mississippi",7772,2017
0500000US28039,"George County, Mississippi",23545,2017
0500000US28041,"Greene County, Mississippi",13801,2017
0500000US28043,"Grenada County, Mississippi",21379,2017
0500000US28045,"Hancock County, Mississippi",46277,2017
0500000US28047,"Harrison County, Mississippi",200491,2017
0500000US28049,"Hinds County, Mississippi",243249,2017
0500000US28051,"Holmes County, Mississippi",18267,2017
0500000US28053,"Humphreys County, Mississippi",8678,2017
0500000US28055,"Issaquena County, Mississippi",1296,2017
0500000US28057,"Itawamba County, Mississippi",23439,2017
0500000US28059,"Jackson County, Mississippi",141314,2017
0500000US28061,"Jasper County, Mississippi",16547,2017
0500000US28063,"Jefferson County, Mississippi",7463,2017
0500000US28065,"Jefferson Davis County, Mississippi",11639,2017
0500000US28067,"Jones County, Mississippi",68328,2017
0500000US28069,"Kemper County, Mississippi",10082,2017
0500000US28071,"Lafayette County, Mississippi",52744,2017
0500000US28073,"Lamar County, Mississippi",60517,2017
0500000US28075,"Lauderdale County, Mississippi",78221,2017
0500000US28077,"Lawrence County, Mississippi",12659,2017
0500000US28079,"Leake County, Mississippi",22936,2017
0500000US28081,"Lee County, Mississippi",84840,2017
0500000US28083,"Leflore County, Mississippi",30113,2017
0500000US28085,"Lincoln County, Mississippi",34542,2017
0500000US28087,"Lowndes County, Mississippi",59558,2017
0500000US28089,"Madison County, Mississippi",102212,2017
0500000US28091,"Marion County, Mississippi",25466,2017
0500000US28093,"Marshall County, Mississippi",35981,2017
0500000US28095,"Monroe County, Mississippi",35967,2017
0500000US28097,"Montgomery County, Mississippi",10309,2017
0500000US28099,"Neshoba County, Mississippi",29437,2017
0500000US28101,"Newton County, Mississippi",21437,2017
0500000US28103,"Noxubee County, Mississippi",10942,2017
0500000US28105,"Oktibbeha County, Mississippi",49392,2017
0500000US28107,"Panola County, Mississippi",34229,2017
0500000US28109,"Pearl River County, Mississippi",55049,2017
0500000US28111,"Perry County, Mississippi",12047,2017
0500000US28113,"Pike County, Mississippi",39763,2017
0500000US28115,"Pontotoc County, Mississippi",31075,2017
0500000US28117,"Prentiss County, Mississippi",25389,2017
0500000US28119,"Quitman County, Mississippi",7537,2017
0500000US28121,"Rankin County, Mississippi",149645,2017
0500000US28123,"Scott County, Mississippi",28399,2017
0500000US28125,"Sharkey County, Mississippi",4631,2017
0500000US28127,"Simpson County, Mississippi",27215,2017
0500000US28129,"Smith County, Mississippi",16114,2017
0500000US28131,"Stone County, Mississippi",17981,2017
0500000US28133,"Sunflower County, Mississippi",26915,2017
0500000US28135,"Tallahatchie County, Mississippi",14552,2017
0500000US28137,"Tate County, Mississippi",28333,2017
0500000US28139,"Tippah County, Mississippi",21993,2017
0500000US28141,"Tishomingo County, Mississippi",19476,2017
0500000US28143,"Tunica County, Mississippi",10276,2017
0500000US28145,"Union County, Mississippi",28202,2017
0500000US28147,"Walthall County, Mississippi",14670,2017
0500000US28149,"Warren County, Mississippi",47510,2017
0500000US28151,"Washington County, Mississippi",48002,2017
0500000US28153,"Wayne County, Mississippi",20458,2017
0500000US28155,"Webster County, Mississippi",9868,2017
0500000US28157,"Wilkinson County, Mississippi",9084,2017
0500000US28159,"Winston County, Mississippi",18482,2017
0500000US28161,"Yalobusha County, Mississippi",12426,2017
0500000US28163,"Yazoo County, Mississippi",27496,2017
0500000US29001,"Adair County, Missouri",25437,2017
0500000US29003,"Andrew County, Missouri",17358,2017
0500000US29005,"Atchison County, Missouri",5335,2017
0500000US29007,"Audrain County, Missouri",25763,2017
0500000US29009,"Barry County, Missouri",35398,2017
0500000US29011,"Barton County, Missouri",11942,2017
0500000US29013,"Bates County, Missouri",16405,2017
0500000US29015,"Benton County, Missouri",18918,2017
0500000US29017,"Bollinger County, Missouri",12347,2017
0500000US29019,"Boone County, Missouri",174589,2017
0500000US29021,"Buchanan County, Missouri",89425,2017
0500000US29023,"Butler County, Missouri",42826,2017
0500000US29025,"Caldwell County, Missouri",9046,2017
0500000US29027,"Callaway County, Missouri",44793,2017
0500000US29029,"Camden County, Missouri",44855,2017
0500000US29031,"Cape Girardeau County, Missouri",78013,2017
0500000US29033,"Carroll County, Missouri",8909,2017
0500000US29035,"Carter County, Missouri",6255,2017
0500000US29037,"Cass County, Missouri",101888,2017
0500000US29039,"Cedar County, Missouri",13862,2017
0500000US29041,"Chariton County, Missouri",7586,2017
0500000US29043,"Christian County, Missouri",83028,2017
0500000US29045,"Clark County, Missouri",6807,2017
0500000US29047,"Clay County, Missouri",236068,2017
0500000US29049,"Clinton County, Missouri",20495,2017
0500000US29051,"Cole County, Missouri",76749,2017
0500000US29053,"Cooper County, Missouri",17620,2017
0500000US29055,"Crawford County, Missouri",24387,2017
0500000US29057,"Dade County, Missouri",7581,2017
0500000US29059,"Dallas County, Missouri",16441,2017
0500000US29061,"Daviess County, Missouri",8300,2017
0500000US29063,"DeKalb County, Missouri",12564,2017
0500000US29065,"Dent County, Missouri",15566,2017
0500000US29067,"Douglas County, Missouri",13391,2017
0500000US29069,"Dunklin County, Missouri",30905,2017
0500000US29071,"Franklin County, Missouri",102413,2017
0500000US29073,"Gasconade County, Missouri",14769,2017
0500000US29075,"Gentry County, Missouri",6688,2017
0500000US29077,"Greene County, Missouri",286759,2017
0500000US29079,"Grundy County, Missouri",10111,2017
0500000US29081,"Harrison County, Missouri",8615,2017
0500000US29083,"Henry County, Missouri",21834,2017
0500000US29085,"Hickory County, Missouri",9352,2017
0500000US29087,"Holt County, Missouri",4499,2017
0500000US29089,"Howard County, Missouri",10144,2017
0500000US29091,"Howell County, Missouri",40139,2017
0500000US29093,"Iron County, Missouri",10286,2017
0500000US29095,"Jackson County, Missouri",688554,2017
0500000US29097,"Jasper County, Missouri",118522,2017
0500000US29099,"Jefferson County, Missouri",222639,2017
0500000US29101,"Johnson County, Missouri",53941,2017
0500000US29103,"Knox County, Missouri",3976,2017
0500000US29105,"Laclede County, Missouri",35488,2017
0500000US29107,"Lafayette County, Missouri",32655,2017
0500000US29109,"Lawrence County, Missouri",38131,2017
0500000US29111,"Lewis County, Missouri",10078,2017
0500000US29113,"Lincoln County, Missouri",54800,2017
0500000US29115,"Linn County, Missouri",12248,2017
0500000US29117,"Livingston County, Missouri",15025,2017
0500000US29119,"McDonald County, Missouri",22753,2017
0500000US29121,"Macon County, Missouri",15319,2017
0500000US29123,"Madison County, Missouri",12226,2017
0500000US29125,"Maries County, Missouri",8959,2017
0500000US29127,"Marion County, Missouri",28703,2017
0500000US29129,"Mercer County, Missouri",3669,2017
0500000US29131,"Miller County, Missouri",24947,2017
0500000US29133,"Mississippi County, Missouri",13916,2017
0500000US29135,"Moniteau County, Missouri",15904,2017
0500000US29137,"Monroe County, Missouri",8676,2017
0500000US29139,"Montgomery County, Missouri",11618,2017
0500000US29141,"Morgan County, Missouri",20097,2017
0500000US29143,"New Madrid County, Missouri",18030,2017
0500000US29145,"Newton County, Missouri",58237,2017
0500000US29147,"Nodaway County, Missouri",22744,2017
0500000US29149,"Oregon County, Missouri",10779,2017
0500000US29151,"Osage County, Missouri",13610,2017
0500000US29153,"Ozark County, Missouri",9328,2017
0500000US29155,"Pemiscot County, Missouri",17344,2017
0500000US29157,"Perry County, Missouri",19135,2017
0500000US29159,"Pettis County, Missouri",42309,2017
0500000US29161,"Phelps County, Missouri",44873,2017
0500000US29163,"Pike County, Missouri",18517,2017
0500000US29165,"Platte County, Missouri",96899,2017
0500000US29167,"Polk County, Missouri",31347,2017
